id,new_id,title,tags
254128,8846,San Andreas,california earthquake catastrophe disasterfilm 3d sanandreas sanandreascalifornia rescueoperation DwayneJohnson AlexandraDaddario CarlaGugino IoanGruffudd ArchiePanjabi PaulGiamatti HugoJohnstone-Burt ArtParkinson ColtonHaynes KylieMinogue WillYunLee MorganGriffin BreanneHill ToddWilliams MarissaNeitling MattGerald AlecUtgoff LaurenceCoy SimoneKessell SaskiaWilliscroft FionaPress ArabellaMorton DennisCoard BenMcIvor NickAllen-Ducat ClaireLovering SophiaEmberson-Bain JulianShaw JulieBrandt-Richards SofieFormica HughBoddam-Whetham BradMcMurray JohnReynolds HayleySullivan ReneeSomerfield JoeyVieira BenjaminBlankenship MichaelAsberry VanessaRoss JanellIslas TomO'Reilly HayleyGagner AndreaWalker VanessaVittorio StephenChang Action Drama Thriller 2015
284537,8847,Welcome to Me,talkshow darkcomedy womandirector mentaldisorders winninglottery KristenWiig JamesMarsden LindaCardellini WesBentley JenniferJasonLeigh AlanTudyk TimRobbins JoanCusack ThomasMann RoseAbdoo ShannaStrong KulapVilaysack LorettaDevine JoyceHillerPiven JackWallace MitchSilpa Comedy Drama 2014
300302,8848,Comedy Central Roast of James Franco,comedian insult stand-upcomedy roast celebrityroast JamesFranco JonahHill SethRogen SarahSilverman AndySamberg NatashaLeggero BillHader NickKroll AzizAnsari JeffreyRoss Comedy 2013
31524,8849,Sarfarosh, NaseeruddinShah AamirKhan SonaliBendre MukeshRishi Foreign 1999
250734,8850,Far from the Madding Crowd,sheep ruralsetting housekeeper CareyMulligan MatthiasSchoenaerts MichaelSheen TomSturridge JunoTemple JessicaBarden HiltonMcRae HarryPeacock BradleyHall SamPhillips TillyVosburgh VictorMcGuire JamieLee-Hill RichardDixon ThomasArnold EloiseOliver DavidGolt AshleyWhiteman JodyHalse MarkWingett DorianLough LeonardSzepietowski JonGunn Romance Drama 2015
249070,8851,Hitman: Agent 47,assassin secretidentity intelligence hitman execution killer basedonvideogame RupertFriend ZacharyQuinto HannahWare EmilioRivera RolfKanies ThomasKretschmann DanBakkedahl CiaránHinds MonaPirzad WilliamE.Morris MichaelaCaspar JerryHoffmann AngelaBaby JürgenProchnow CharleneBeck MichaelBornhütter MelissaBroughton NilsBrunkhorst AlvinChan MichaelCorcoran ManuelDepta AndrewDiBartolomeo GeorgEbinal JörgEllmer WayeLeonGoh MatthiasGünther JesseHergt FlorianHotz SebastianHülk MichaelKnese FelixKoch AlrikKreemke DanielMichaelNelson PeterPaes HelenaPieske MarkusRanglack KiraSmidt DanielStockhorst JohannesSuhm EskindirTesfay AsukaTovazzi JaniceKohYu-Mei MelanieBenna DavidBrückner DennisHeath JessicaLois ChrisTheisinger JoeToedtling TomasJester GillianTan Action Crime Thriller 2015
275601,8852,Ricki and the Flash,homophobia rockstar aging familyrelationships divorce estranged MerylStreep KevinKline MamieGummer SebastianStan AudraMcDonald BenPlatt RickSpringfield CharlotteRae NickWestrate CheriseBoothe RickRosas JoeVitale BernieWorrell PeterC.Demme JimRoche AlexaKlienbard KealaSettle JoeToutebon BigJimWheeler BrooklynDemme EamonO'Rourke AaronMoten AdamShulman ChinasaOgbuagu MajoraCarter GusHalper 'Sister'CarolEast BillIrwin RipleySobo LucyOwens HaileyGates JoshTobin CarmenCarrera LiJunLi GabrielEbert LisaJoyce JimmyKieffer ScottRipley KelseyDidion JohnDreher SuzanneLenz ScottVicari DesiDomo ElizaSimpson EmilyCassMcDonnell CynthiaHopkins EmGrosland BeauSia JeffBiehl VictoriaHaynes JoshuaElrod TubtenRabten AnnaRobertson TonyCosta ChristopherTierney IsabellaWay LeahO'Donnell ErinMullin TrevorF.Salter MasonAmes KatherineCrockett LeasenBethAlmquist BarbaraChristie SemarGhebremichael ChrisGiarmo LawrenceGoldhuber AndrewHaserlat PerriLauren MayumiMiguel WilliamRyall ChinazaUche AlainVanBeaux NicholasWard JamesYoung RenéeAlbulario JosDemme Comedy Drama Music 2015
314407,8853,Cocaine Cowboys: Reloaded,  Documentary 2014
306482,8854,Partisan,birthday chicken food VincentCassel NigelBarber JeremyChabriel FlorenceMezzara SosinaWogayehu TimothyStyles KatalinHegedus DanielVernikovski ZsofiaStavropoulos Thriller Drama 2015
301728,8855,Infini,mindcontrol rescue search plague miningaccident ftltravel DanielMacPherson GraceHuang LukeHemsworth BrenFoster LukeFord DwaineStevenson LouisaMignone TessHaubrich HarryPavlidis KevinCopeland AndyRodoreda PaulWinchester BrendanClearkin MattMinto DeanKyrwood GoranD.Kleut DenaiGracie AileenBeale MattRudduck LauraBeverley EmilyJ.Stewart KathyLuu BelindaGosbee KateRyerson KatrinaPapadopoulos LouiseDodge GemmaLaurelle Michele-AntonioMattiuzzi EricGable RichardHuggett Horror ScienceFiction Thriller 2015
254470,8856,Pitch Perfect 2,music sequel singer malefemalerelationship audition groupoffriends duringcreditsstinger singingcompetition femalemusician singingcontest womandirector acapella AnnaKendrick RebelWilson HaileeSteinfeld BrittanySnow SkylarAstin AdamDevine KateySagal AnnaCamp BenPlatt AlexisKnapp HanaMaeLee EsterDean ChrissieFit BirgitteHjortSørensen FlulaBorg KelleyJakle ShelleyRegner JohnHodgman JasonJones JoeLoTruglio ReggieWatts JohnMichaelHiggins ElizabethBanks SnoopDogg DavidCross Keegan-MichaelKey ShawnCarterPeterson ClayMatthews DavidBakhtiari DonnyBarclay JoshSitton ThomasJ.Lang JordanRodgers GralenBryantBanks SharonGarrison BreaGrant AustinLyon KayCannon NatalieMorales JakeTapper SylviaWeatherspoon RobertW.KriegerIII JoeScarborough MikaBrzezinski JimmyKimmel RosieO'Donnell NicolleWallace RosiePerez AdamLevine ChristinaAguilera PharrellWilliams BlakeShelton CodieL.Wiggins BlakeBurt TedMoock JerryClark PhiVu JacintoRodriguez RyanLeeper AndrewFitzpatrick AllieFeder StevenBan BrandonLara DanielPiglavento BrentL.Boxberger DylanCheek DakotaScottSmith JeremyWilliams SamanthaSmith AlexisLawson JordynMcDempsey MonicaMalone KimberlyMadsen-Thomas FrancesManzo CaliBlake MitchGrassi KevinOlusola AviKaplan ScottHoying KirstinMaldonado TraceGaynor DominicTibayan BarryFortgang JulianCruz VirgilRosales JosephCaigoy PranaySharma KashishHora HariharanRavi PrashantRamesh AneeshKanakamedala ChetanKhanna AkiffPremjee VarshilPatel RohanMurthy DilipRajan PraveenRajaguru GigiZumbado MariselaZumbado AlisonSahonic JasminePaul-Olivier NatalieLegendre SamanthaYonack WindyDiaz AmarisFlores AakomonJones KyndraReevey NaomiJames BritneyCheleneThomas MichaelOdokara-Okigbo BrianWatson ShannaMarieBurris BriannaO'Rourke LindseyLegros BrandonAddison RobinRoberts KetherDonohue C.J.Perry SopeAluko LeticiaJimenez AntonNarinskiy DekeSharon Comedy Music 2015
258099,8857,Just Before I Go,suicide womandirector SeannWilliamScott GarretDillahunt OliviaThirlby KateWalsh RobRiggle MissiPyle EvanRoss CleoKing ElishaCuthbert EddiePerino JackQuaid BethGrant KyleGallner Comedy Drama Romance 2014
258480,8858,Carol,gay newyork femalenudity chicago sex hotel newyear'seve agedifference departmentstore nudity photography roadtrip lesbianrelationship motherdaughterrelationship lesbian divorce lgbt motherchildrelationship childcustody olderwomanyoungerwomanrelationship christmas 1950s CateBlanchett RooneyMara KyleChandler SarahPaulson JakeLacy JohnMagaro CoryMichaelSmith CarrieBrownstein KevinCrowley NikPajic TrentRowland SadieHeim KkHeim AmyWarner MichaelHaney WendyLardin PamelaEvansHaynes GregVioland MichaelWard KayGeiger ChristineDye DebG.Girdler DouglasScottSorenson KenStrunk MikeDennis AnnReskin AnnieKalahurka LinneaBond StevenAndrews TanyaSmith RyanWesleyGilreath ChuckGillespie JeremyParker GiedreBond LibertyFraysure RobertJ.Ashe AnitaFarmerBergman ColinBotts ChelseaCarnder GaryChinn WilliamCross RichardDoone TaylorFrey Romance Drama 2015
254320,8859,The Lobster,dystopia ColinFarrell RachelWeisz LéaSeydoux JohnC.Reilly BenWhishaw OliviaColman AshleyJensen JessicaBarden ArianeLabed AngelikiPapoulia MichaelSmiley RosannaHoult RogerAshton-Griffiths EwenMacIntosh AnthonyDougall SeanDuggan RolandFerrandi JamesFinnegan KathyKelly RobertHeaney Jaro Ryac Thriller Comedy Drama Romance ScienceFiction 2015
287424,8860,Maggie,post-apocalyptic dystopia zombie ArnoldSchwarzenegger AbigailBreslin JoelyRichardson DouglasM.Griffin J.D.Evermore RachelWhitmanGroves JodieMoore BryceRomero RaedenGreer AidenFlowers CarsonFlowers WaltervonHuene DanaGourrier AmyBrassette DavidA.Cole MattieLiptak LiannPattison MarisBlack JessyHughes DeniseWilliamson TaylorAshleyMurphy ColinWalker AshleyNicoleHudson P.J.Marshall BrettBaker LauraCayouette Horror 2015
268920,8861,Hot Pursuit,texas prisoner cop drugcartel ontherun policeofficer prisonerontherun womandirector ReeseWitherspoon SofíaVergara MichaelMosley JohnCarrollLynch RichardT.Jones JodiLynBrockton RobertKazinsky MatthewDelNegro MikeBirbiglia JaylenMoore HarleyGraham MatthewDelNegro KathleenFletcher AlejandraPérez AbigailJamesWitherspoon KennethKyntBryan BennyNieves MichaelRayEscamilla JoaquínCosio JimGaffigan VincentLaresca DavidJensen EvalunaMontaner MarcusLyleBrown ManoloGonzalez-Vergara KimCollins HarlonMiller RachelWulff PhilAnaya JannetteSepwa JoeCampIII AnneFletcher OscarGale CarolSutton PeachesDavis FallingstarLocke KaylaCangiamilla LeslieIvetteQuezada MillarelOrmazabal NatalieLegendre ZacharyWoodlee NoelRathe PreciousRoberson BryceRomero JosuéGutierrez LeticiaMagaña JeromeAndries MichaelD.Anglin JohnL.Armijo TonyBeard SeanBeck TearynBelanger LukasBennett EricBerris BetsyBorrego RenaldoBrady TomBui KinaDach'eBullock JanetLynnCarey RonCentanni StephanieClaire CallieCroughwell MichelleDeVito TaylorDiMarco JaredDrennan DivinePrinceTyEmmecca SharonFarmer RebeccaLeeFox OrlandoGallegos RebeccaGamble JohnGarcia GeraldineGlenn GloriaGonnillini ScottGray LyleR.Guidroz ChristopherGulas ScottGulino JeannieHargrave SadariasHarrell RyanHebert ChristopherHeskey BriaHobgood SamanthaHopkins LizethHutchings JacquelynTwodatJackson DonJarrells PatJarrells PatrickKearns SteveKish JohnC.Klein MarkKubr EltonLeBlanc JustinLebrun TaylorLissarrague TracyB.Mann NathanMarchena CesarMarquez MarkR.Miscione MikeR.Moreau NicondraNorwood RobertPekel JosephPoliquin DiezelRamos AnthonyRamsey LaQuitaS-Kay WilliamSchaff KerrySims SeanStevens WillStone DarylThibodaux ShirleyTregre JuleeVadnais LeslieAnneWhitman BenjaminWood Action Comedy Crime 2015
94365,8862,The Human Centipede 3 (Final Sequence),exploitation sequel gore bmovie torture extremeviolence tortureporn ifcmidnight DieterLaser BreeOlson LaurenceR.Harvey RobertLaSardo TomListerJr. JayTavare EricRoberts ClaytonRohner TomSix HamzahSaman PeterBlankenstein BillHutchens ChrisClanton Horror 2015
334130,8863,Open Secret,   2013
286217,8864,The Martian,basedonnovel mars nasa isolation botanist stranded spaceship space engineering survival astronaut science deepspaceexplorer duringcreditsstinger battleforsurvival MattDamon JessicaChastain KristenWiig JeffDaniels MichaelPeña SeanBean KateMara SebastianStan AkselHennie ChiwetelEjiofor BenedictWong MackenzieDavis DonaldGlover NickMohammed ChenShu EddyKo EnzoCilenti JonathanAris GruffuddGlyn NaomiScott GeoffreyThomas YangHaiwen NarantsogtTsogtsaikhan BrianCaspe SzonjaOroszlán MarkO'Neal KarenGagnon LiliBordán NikolettBarabas DilyanaBouklieva BjörnFreiberg JamesFredHarkinsJr. SamSpruell MattDevere MikeKelly GregDeCuir PeterLinka DeclanHannigan PeterSchueller WaleskaLatorre FrederikPleitgen CharlieGardner NóraLiliHörich KamillaFátyol YangLiu RichardRifkin NicholasWittman BenO'Brien ScottAlexanderYoung JasonRyan JamesDougherty Drama Adventure ScienceFiction 2015
333381,8865,Return to Sender,date prison nurse rape flirting RosamundPike RumerWillis NickNolte ScoutTaylor-Compton ShilohFernandez IlleanaDouglas CamrynManheim AlexiWasser StephenLouisGrush DonnaDuPlantier BillySlaughter IanBarford JeffPope RyanPhillippe LiannPattison TonyBentley MarcoSt.John IanCasselberry TylerForrest LucasBoffin KeirO'Donnell CherraeL.Stuart JohnMcConnell SamanthaBeaulieu Drama Thriller 2015
251516,8866,Kung Fury,videogame martialarts kungfu hacker nazis adolfhitler timetravel geek nerd arcade dinosaur robot lasergun 1980s short DavidSandberg JormaTaccone LeopoldNilsson AndreasCahling HeleneAhlson EosKarlsson EleniYoung ErikHörnqvist Per-HenrikArvidius SebastianSahin DavidHasselhoff MagnusBetnér BjörnGustafsson StevenChew FrankSanderson YasminaSuhonen RobinArvidsson TomasBlomberg JoelDunkels JulianMaroda VladMicu MarcStrömberg BarryHitchings GustafLingmark JoannaHäggblom Action Comedy ScienceFiction Fantasy 2015
334074,8867,Survivor,newyear'seve fire showdown terrorist embassy handgrenade truck laboratory ontherun orphan death cigarettelighter microscope hazmatsuit PierceBrosnan MillaJovovich DylanMcDermott AngelaBassett RobertForster JamesD'Arcy RogerRees GenevieveO'Reilly FrancesdelaTour SonyaCassidy AntoniaThomas SeanTeale Rege-JeanPage JingLusi BennoFürmann PaddyWallace ParkerSawyers EddieBagayawa AlexisPeterman StevenRobertson Thriller 2015
238713,8868,Spy,spy cia undercover armsdealer disaster femalespy aftercreditsstinger duringcreditsstinger MelissaMcCarthy JudeLaw RoseByrne JasonStatham MirandaHart BobbyCannavale AllisonJanney PeterSerafinowicz MorenaBaccarin RaadRawi JessicaChaffin SamRichardson KatieDippold JaimePacheco RomainApelbaum RichardBrake SteveBannos CarlosPonce WillYunLee MichaelMcDonald AdamRay LukácsBicskey AttilaBardóczy JulianMiller EdKear NargisFakhri AndreyDanilko AttilaÁrpa BálintAdorjáni JamieDenbo AlessandroDeMarco ZachWoods LucaFiorilli SergejOnopko YuriBuzzi DimitriAndreas MitchSilpa MattDevere PéterFarkas BjörnGustafsson BenFalcone IvánKamarás GretaCsizmadia KlaudiaHalasi 50Cent ZalánTakács DénésBernáth ZsoltZágoni LeventeTörköly PaulFeig PeterLinka Action Comedy Crime 2015
271718,8869,Trainwreck,alcohol one-nightstand AmySchumer BillHader BrieLarson ColinQuinn VanessaBayer TildaSwinton LeBronJames MikeBirbiglia JohnCena DaveAttell NormanLloyd EzraMiller DanielRadcliffe MarisaTomei JonGlaser RandallPark EvanBrinkman PeteDavidson TimMeadows KyleDunnigan Amar'eStoudemire MatthewBroderick MarvAlbert LeslieJones MethodMan KimCaramele JoshSegarra NikkiGlaser BridgetEverett ChrisEvert LisaK.Price TommyBayiokos JessicaCherniak ClaudiaO'Doherty Comedy 2015
222936,8870,Aloha,"lovetriangle hawaii satellite military duringcreditsstinger communication BradleyCooper EmmaStone RachelMcAdams BillMurray JohnKrasinski DannyMcBride AlecBaldwin BillCamp JaedenLieberher DanielleRoseRussell MichaelChernus EdiGathegi Dennis""Bumpy""Kanahele ElizabethMarvel IvanaMiličević KellyOxford SugarLynBeard Drama Comedy Romance 2015"
245906,8871,She's Funny That Way,infidelity newyorkcity screwballcomedy escort theater aspiringactor sexworker broadwaydirector OwenWilson ImogenPoots KathrynHahn WillForte RhysIfans JenniferAniston LucyPunch AustinPendleton TovahFeldshuh GeorgeMorfogen CybillShepherd RichardLewis JakeLucas SydneyLucas JoannaLumley QuentinTarantino DebiMazar IlleanaDouglas AhnaO'Reilly ColleenCamp JenniferEsposito NoraJobling RenCroney TatumO'Neal MichaelShannon PoppyDelevingne ScottCampbell ErinHeatherton EdwardGraydonCarter Comedy 2014
188222,8872,Entourage,friendship hollywood moviestar entourage JeremyPiven AdrianGrenier JerryFerrara KevinConnolly KevinDillon BillyBobThornton HaleyJoelOsment PerreyReeves EmmanuelleChriqui RhysCoiro ConstanceZimmer NoraDunn RondaRousey ScottMescudi EmilyRatajkowski AlanDale MarkWahlberg DavidArquette TomBrady JessicaAlba ArmieHammer GaryBusey RobGronkowski JonFavreau LiamNeeson MikeTyson KelseyGrammer BobSaget GeorgeTakei WarrenBuffett ThierryHenry RussellWilson DavidSpade PharrellWilliams AndrewDiceClay Common DavidFaustino RaquelAlessi RexLee DebiMazar NinaAgdal PiersMorgan EdO'Neill JudyGreer MattLauer MariaMenounos BrittanyWagner Comedy 2015
150540,8873,Inside Out,dream cartoon imaginaryfriend animation family moving kids unicorn duringcreditsstinger 3d emotions AmyPoehler PhyllisSmith RichardKind BillHader LewisBlack MindyKaling KaitlynDias DianeLane KyleMacLachlan PaulaPoundstone BobbyMoynihan PaulaPell DaveGoelz FrankOz JoshCooley Flea JohnRatzenberger CarlosAlazraqui PeterSagal RashidaJones LoriAlan GreggBerger AuroraBlue VeronikaBonell LolaCooley JohnCygan DaniDare AndreaDatzman RonniedelCarmen PeteDocter KeithFerguson TonyFucile MaryGibbs RandyHahn CarterHastings JacobHopkins EmmaHudak EvanHudak DaraIruka MollyJackson DaniellaJones SophiaLeeKaradi ElissaKnight ErikLangley DawnnLewis SherryLynn TonyMaki MonaMarshall LaraineNewman Bret'Brook'Parker PaulaPell NickPitera PhilProctor MurrayPearlSchaeffer PatrickSeitz ParisVanDyke JamesKevinWard LennonWynn DashZamm BobBergen TeresaGanzel JessHarnell DannyMann MickieMcGowan JanRabson Drama Comedy Animation Family 2015
307931,8874,The Wolfpack,"brotherbrotherrelationship fathersonrelationship manhattan,newyorkcity womandirector confinement BhagavanAngulo GovindaAngulo JagadisaAngulo NarayanaAngulo KrsnaAngulo MukundaAngulo ChloePecorino NedShatzer OscarAngulo SusanneAngulo TylerHollinger Documentary 2015"
271714,8875,Love & Mercy,therapist musician nervousbreakdown songwriter popmusic thebeachboys psychotherapist PaulDano JohnCusack PaulGiamatti ElizabethBanks KennyWormald JakeAbel BillCamp ErinDarke JoannaGoing BrettDavern GrahamRogers DeeWallace Drama 2015
131634,8876,The Hunger Games: Mockingjay - Part 2,revolution strongwoman dystopia gameofdeath 3d basedonyoungadultnovel JenniferLawrence JoshHutcherson LiamHemsworth WoodyHarrelson ElizabethBanks JulianneMoore PhilipSeymourHoffman JeffreyWright StanleyTucci DonaldSutherland WillowShields SamClaflin JenaMalone MahershalaAli WesChatham NatalieDormer EldenHenson EvanRoss PatinaMiller PaulaMalcomson StefDawson MetaGolding GwendolineChristie RobertKnepper OmidAbtahi EugenieBondurant SaritaChoudhury BrandonCyrus MichelleForbes ThomasBlakeJr. LindsEdwards TobyJones JoeChrest MarkJeffreyMiller DesmondPhillips AprilGrace PhillipTroyLinger MistyOrmiston KimOrmiston ElleGraham LacyDmitriew KateRachesky DavidHallyday BearLawrence TheodoreLawrence GarySievers EmmaElleRoberts AlexanderYassin LaurenHenneberg JasmineAhnie Sue-LynnAnsari Action Adventure ScienceFiction 2015
257344,8877,Pixels,videogame nerd alienattack 3d pixels AdamSandler MichelleMonaghan PeterDinklage JoshGad KevinJames AshleyBenson SeanBean JaneKrakowski BrianCox MatthewLintz DanAykroyd JackieSandler DanPatrick RobertSmigel AnthonyIppolito AffionCrockett LainieKazan DenisAkiyama TomMcCarthy TimHerlihy JaredSandler WilliamS.Taylor RoseRollins TuckerSmallwood SerenaWilliams MarthaStewart AllenCovert NickSwardson RobArcher JackFulton SadieSandler BridgetGraham JocelynHudon AnnikaPergament BillLake MarkWhelan SunnySandler HannahCovert ChrisTitone AbigailCovert SiennaJames SheaJames JonathanLoughran ToruIwatani JaredRiley AndrewBambridge JacobShinder MargaretKillingbeck RonMustafaa MeherPavri LamontJames JamesPrestonRogers BolaOlubowale MarkSparks SteveWiebe SaraHaines DerwinPhilips MichaelBoisvert ColleenReynolds JimiShlag EmilyJenkins SistahLois AndrewMcMichael GaryDouglas EricTrask SusieMcLean DarylHall JohnOates MattFrewer BillyWest HollyBeavon DaveReachill Action Comedy ScienceFiction 2015
34766,8878,Zenon: Girl of the 21st Century,future teenager basedonchildren'sbook spacestation KirstenStorms Raven-Symoné StuartPankin HollyFulger FrederickCoffin BobBancroft GregThirloway PhillipRhys GwynythWalsh LaurenMaltby DanielleFraser Adventure Comedy Family TVMovie 1999
29742,8879,Zenon: The Zequel,future spacestation KirstenStorms ShadiaSimmons LaurenMaltby SusanBrady RobertCurtisBrown PhillipRhys HollyFulger StuartPankin JohnGetz Adventure Comedy Family ScienceFiction TVMovie 2001
34765,8880,Zenon: Z3, KirstenStorms LaurenMaltby AlysonMorgan StuartPankin HollyFulger GlennMcMillan BenEaster NathanAnderson DamonBerry PhumiMthembu Raven-Symoné JoannaEvans CarolReynolds TVMovie Comedy Adventure Family 2004
328111,8881,The Secret Life of Pets,"pet bunny anthropomorphism dog animal apartmentbuilding sewer terrier manhattan,newyorkcity rodent mongrel LouisC.K. EricStonestreet KevinHart JennySlate LakeBell BobbyMoynihan AlbertBrooks EllieKemper HannibalBuress DanaCarvey SteveCoogan TaraStrong ChrisRenaud MichaelBeattie SandraEcheverría JaimeCamil KielyRenaud BobBergen JasonMarsden JimCummings MonaMarshall BrianT.Delaney LaraineNewman BillFarmer JanRabson JessHarnell KenSchretzmann JohnKassir DannyMann JimWard TylerWerrin Animation Family 2016"
343921,8882,A Deadly Adoption,baby adoption violence tvmovie womandirector WillFerrell KristenWiig JessicaLowndes JakeWeary AlyviaAlynLind BrookeLyons DebraChristofferson BryanSafi Drama Thriller 2015
238615,8883,Self/less,lie immortality terminalillness laboratory cancer doctor body-swap death rich falsememory soultransference richman mindtransfer hostbody bodysnatching eternal RyanReynolds BenKingsley NatalieMartinez MatthewGoode MichelleDockery MeloraHardin VictorGarber SamPage DerekLuke MarianaPaolaVicente Jaynee-LynneKinchen BrendanMcCarthy ThomasFrancisMurphy SandraEllisLafferty EmilyTremaine GriffFurst CedricPalmisano TomWaite DouglasM.Griffin MarcusLyleBrown TeriWyble GaryWeeks KristinErickson DakotaBuchanan RobertHarvey DylanLowe JimmyGonzales JesicaAhlberg DaciaFernandez HannahJelinovic AshleyLaliberty AnnaDudnik BigFreedia AntioniquePrice StephanieBertrand ShelbySkipper AlvinSantana RashodSingleton KeitonCrump ClayChamberlin KateRansomeWilcox JulianNiccolini MariahQuintana ScienceFiction Mystery Thriller 2015
274854,8884,The Last Witch Hunter,newyork witch uprising witchhunter VinDiesel RoseLeslie ElijahWood ÓlafurDarriÓlafsson RenaOwen JulieEngelbrecht MichaelCaine JosephGilgun IsaachDeBankolé SloaneCoombs DawnOlivieri InbarLavi BexTaylor-Klaus AimeeCarrero ArmaniJackson SamaraLee StephanieBertoni KurtAngle DavidWhalen JackErdie ToussaintRaphaelAbessolo AllegraCarpenter Fantasy Action Adventure 2015
297761,8885,Suicide Squad,dccomics shareduniverse antihero secretmission villain superhero supervillain dcextendeduniverse WillSmith MargotRobbie JoelKinnaman ViolaDavis JaredLeto JaiCourtney JayHernandez AdewaleAkinnuoye-Agbaje CaraDelevingne KarenFukuhara AdamBeach IkeBarinholtz ScottEastwood Common DavidHarbour JimParrack AlexMeraz CorinaCalderon RobinAtkinDownes ShailynPierre-Dixon MattBaram AlainChanoine TedWhittall MichaelMurray JaimeFitzSimons BenAffleck EzraMiller ChristopherDyson BambadjanBamba RobertB.Kennedy BillyOtis JamesMcGowan DerekPerks AidanDevine AndrewBee CliveMcLean FrankJ.Zupancic KentSheridan RogerShank DwightIreland AmandaBrugel PeterTuffordKennedy RosemaryDeLosSantos KevinHanchard JoelLacoursiere JamesonKraemer HoChow BirgitteSolem KevinVance TylerGrey NathanBrown KennethChoi NicolasVanBurek AguedaCardenas DanielaUruena NicolasUruena ArianeBellamar MurrayUrquhart AlyssaVeniece TimAjro DevlinAnderson BrianaAndrade-Gomes RaffiAtamian JohnByers HeatherByrne CoreyChainey ShakChaudhry JamesChilliChillingworth AndrewChristie AlexChung GavinR.Downes ReidEastwood ScottEdgecombe BrendanEgan JeffEllenberger MarkFalvo TatyanaFigueiredo Gary'Si-Jo'Foo TazitoGarcia BriannaGoldie RyanGroves WilliamHainsworth ShawnJ.Hamilton ShaneHarbinson FatimahHassan DexterHowe MelanieHubert DavidIngram ShaneClintonJarvis ActorSergioKato KevinKent MartinKessler MelissaLem JohnMacDonald StephanieManchulenko MatthewMease ChristopherMeneses ValiantMichael SabineMondestin JustinMoses DrewMoss AfsheenOlyaie DanPetronijevic AlishaPhillips TaminaPollack-Paris MichaelPrather DennishaPratt AsadQue MarkQuigley DarrylQuon DiezelRamos HughScott JasmineSean AttilaSebesy RickSilver ConnorSkific JamieSoricelli AmosStern GoranStjepanovic VivienneTaylor JasmineRenéeThomas AlenToric DallasWade JoeWarshaw TonyWatt JamesWeicht TaylorWhittaker RobertL.Wilson Action Adventure Crime Fantasy ScienceFiction 2016
47933,8886,Independence Day: Resurgence,alternatehistory alieninvasion LiamHemsworth JeffGoldblum BillPullman MaikaMonroe SelaWard WilliamFichtner VivicaA.Fox CharlotteGainsbourg BrentSpiner JuddHirsch PatrickSt.Esprit JoeyKing JessieUsher ChinHan AngelaBaby GraceHuang RyanCartwright GarrettWareing GbengaAkinnagbe MckennaGrace RonYuan AliceRietveld NicolasWright TravisTope JamesA.Woods RobertLoggia DeobiaOparei TravisHammer JohnStorey HaysWellford SamQuinn AlmaSisneros DianaGaitirira HumbertoCastro RichardBeal JoshuaMikel MoniqueCandelaria StaffordDouglas RobertNeary BethBailey MonaMalec GrizeldaQuintana LanceLim BrandonK.Hampton KennyLeu JoelVirgel JacobBrowne MatthewMunroe JadeScottLewis ZebSanders DonovanTyeeSmith OmarDiop StephenOyoung CaseyMesser J.P.Murrieta AvaDelCielo LeileiChen CatharinePilafas KatrinaKavanaugh JasonE.Hill SylvieHagan EvanBrynGraves AaronTyler JennaPurdy ArturodelPuerto BenWang NicholasBallas Action Adventure ScienceFiction 2016
188927,8887,Star Trek Beyond,sequel stranded hatred spaceopera ChrisPine ZacharyQuinto KarlUrban ZoeSaldana SimonPegg JohnCho AntonYelchin IdrisElba SofiaBoutella JoeTaslim LydiaWilson DeepRoy MelissaRoxburgh AnitaBrown DougJung DannyPudi KimKold FraserAitcheson MatthewMacCaull EmyAneke ShohrehAghdashloo GregGrunberg JenniferCheon JarodJoseph JeremyRaymond HarryHan GinaBrinkman AdamDiMarco FionaVroom RichardLaurence DouglasChapman DanPayne AnthonyShim AndreaYu SheaWhigham ChristianSloan JakeHuang PriyaRajaratnam LukaHays ThomasCadrot JenniferW.Evans RoxanneFernandes JakeFoy JodiHaynes NathanJean TarunKeram J.P.Mulcaster EdwinRodriguez AlexRose PolinaSoldatova LiaLam IanNsenga SaraForsberg JeffBezos Action Adventure ScienceFiction 2016
